case_id,y_left,y_right,torque_over_normal,initial_margin,failure_score,dy_left,dy_right,delta_difference,repair_sign,field_l2,field_success,scalar_random_success,scalar_global_success,no_repair_success
8269,-0.38029491912779945,-0.00905123064651292,-0.0535496465978027,-0.11479333507908923,0.862557167549032,0.057396667539544616,-0.057396667539544616,-0.11479333507908923,-1,0.08117114566944358,1.0,1.0,1.0,0.0
8270,0.0843502371146686,0.26331962567266776,0.6899513902698,-0.20098200171180086,0.96142128619044,-0.10049100085590043,0.10049100085590043,0.20098200171180086,1,0.1421157363068607,1.0,1.0,0.0,0.0
8271,-0.6474040047631587,0.13425562877911035,-0.7985235805564952,-1.2701832140987643,0.9999999985076764,0.6350916070493822,-0.6350916070493822,-1.2701832140987643,-1,0.8981551640385605,1.0,1.0,1.0,0.0
8272,-0.3505751307083663,0.4553809604317618,0.07629363859489047,-0.41966245254523765,0.9987883976965034,0.20983122627261883,-0.20983122627261883,-0.41966245254523765,-1,0.29674616600411524,1.0,0.0,1.0,0.0
8273,-0.3449722802424037,-0.24447530290650243,-0.6000598415446985,-0.39055681888059973,0.9980711663753453,0.19527840944029987,-0.19527840944029987,-0.39055681888059973,-1,0.2761653750691183,1.0,1.0,1.0,0.0
8274,0.07457739213017756,0.49250235768642314,-0.9210468315497685,-1.028971797106014,0.999999929210052,0.514485898553007,-0.514485898553007,-1.028971797106014,-1,0.7275929353833708,1.0,0.0,1.0,0.0
8275,-0.6664121806328998,-0.6428543533458089,0.9430569438162222,-0.6094991165291312,0.9999418243713,-0.3047495582645656,0.3047495582645656,0.6094991165291312,1,0.4309809584249584,1.0,1.0,0.0,0.0
8276,0.4260455780988377,0.08556668290455638,-0.9355022774538353,-0.285023382259554,0.9896500951620192,0.142511691129777,-0.142511691129777,-0.285023382259554,-1,0.20154196639245614,1.0,0.0,1.0,0.0
8277,0.6382713683690469,0.2131475456700287,0.2956216592795886,-0.4107454819786068,0.998602856985812,-0.2053727409893034,0.2053727409893034,0.4107454819786068,1,0.2904409156488097,1.0,0.0,0.0,0.0
8278,0.09992026869213999,-0.5229298879189674,0.5820098194995531,-0.8948599761106606,0.9999993948322975,-0.4474299880553303,0.4474299880553303,0.8948599761106606,1,0.63276155732028,1.0,0.0,0.0,0.0
8279,0.259926659794647,0.4414853055829322,-0.7006549697321189,-0.5722136155204041,0.9998943652837786,0.28610680776020203,-0.28610680776020203,-0.5722136155204041,-1,0.4046161278217496,1.0,0.0,1.0,0.0
8280,0.17404865620381638,-0.29041324349477615,0.06549043260156728,-0.21995233230015981,0.9712302007623275,-0.10997616615007991,0.10997616615007991,0.21995233230015981,1,0.15552978570723988,1.0,1.0,0.0,0.0
8281,-0.09519924068412022,0.7297011376960711,-0.6769451084829814,-1.1918454868631727,0.9999999947735199,0.5959227434315864,-0.5959227434315864,-1.1918454868631727,-1,0.8427620258875317,1.0,1.0,1.0,0.0
8282,-0.5743923009694583,0.07606831109433376,-0.11764125980347706,-0.4581018718672691,0.999344613585941,0.22905093593363454,-0.22905093593363454,-0.4581018718672691,-1,0.3239269400715969,1.0,0.0,1.0,0.0
8283,-0.019101772547723384,-0.5876469948979084,0.3250389515005221,-0.583584173850707,0.999911934953392,-0.2917920869253535,0.2917920869253535,0.583584173850707,1,0.412656326722984,1.0,1.0,0.0,0.0
8284,-0.6895770035245143,-0.5010110483662323,-0.6258805325772925,-0.5044464877355745,0.999687671856449,0.2522232438677873,-0.2522232438677873,-0.5044464877355745,-1,0.3566975322235613,1.0,1.0,1.0,0.0
8285,0.6078536878055458,-0.3178045378175202,0.9388610245837605,-1.5545192502068266,0.9999999999842204,-0.7772596251034133,0.7772596251034133,1.5545192502068266,1,1.0992111033062744,1.0,0.0,0.0,0.0
8286,0.5451616768429792,-0.7063563907496722,-0.5163270003747322,-0.42519106721791916,0.9988908561137912,-0.21259553360895958,0.21259553360895958,0.42519106721791916,1,0.30065548692973576,1.0,1.0,0.0,0.0
8287,-0.1449318832980987,0.6848027631847238,-0.8735816834517033,-1.3933163299345257,0.9999999997919122,0.6966581649672628,-0.6966581649672628,-1.3933163299345257,-1,0.9852234252346561,1.0,1.0,1.0,0.0
8288,-0.7327239355498164,0.6107650812338277,-0.34726259174437035,-1.3807516085280145,0.9999999997455777,0.6903758042640072,-0.6903758042640072,-1.3807516085280145,-1,0.9763388255243923,1.0,0.0,1.0,0.0
8289,0.11890768727826906,0.5452284337912006,0.02620789915227606,-0.09011284736065545,0.808734096693423,0.04505642368032772,-0.04505642368032772,-0.09011284736065545,-1,0.06371940544074775,1.0,0.0,1.0,0.0
8290,-0.11573844820083257,-0.48080497577898,0.6057687339725417,-0.6608352615506892,0.9999744120692586,-0.3304176307753446,0.3304176307753446,0.6608352615506892,1,0.4672810946896781,1.0,1.0,0.0,0.0
8291,0.7436641461853553,-0.11835512451519326,-0.11700427246668754,-0.43501499823386097,0.9990520306530717,-0.21750749911693049,0.21750749911693049,0.43501499823386097,1,0.3076020551690171,1.0,0.0,0.0,0.0
8292,-0.4984352007153981,-0.7331080976799849,0.5425202208924147,-0.4671931178570015,0.9994332865492255,-0.23359655892850076,0.23359655892850076,0.4671931178570015,1,0.3303554217603717,1.0,0.0,0.0,0.0
8293,0.36330834523464195,-0.42115022896548415,-0.2136192318444896,-0.2608393423556365,0.9848341860851817,-0.13041967117781825,0.13041967117781825,0.2608393423556365,1,0.18444126777991002,1.0,0.0,0.0,0.0
8294,-0.38731242630736606,-0.5930386992886719,0.44859690357578863,-0.3443231765570945,0.9959668683144232,-0.17216158827854725,0.17216158827854725,0.3443231765570945,1,0.24347325306321438,1.0,1.0,0.0,0.0
8295,-0.00027909635533496235,-0.5579491786231666,0.17874351206343064,-0.4264135943312623,0.9989123172726685,-0.21320679716563115,0.21320679716563115,0.4264135943312623,1,0.30151994414176514,1.0,1.0,0.0,0.0
8296,-0.6963910714339983,-0.14597900407624498,-0.04914577131938658,-0.28955783867713986,0.9903674249220081,0.14477891933856993,-0.14477891933856993,-0.28955783867713986,-1,0.20474831127432597,1.0,0.0,1.0,0.0
8297,-0.46875330807053067,-0.08513343018243591,-0.06519186266220367,-0.13881174055029843,0.9021184581448258,0.06940587027514922,-0.06940587027514922,-0.13881174055029843,-1,0.09815472305142368,1.0,1.0,1.0,0.0
8298,0.2502163231547383,-0.1072672748028316,0.21699321200556554,-0.26447680996313544,0.9856793558170391,-0.13223840498156772,0.13223840498156772,0.26447680996313544,1,0.18701334579151893,1.0,0.0,0.0,0.0
8299,-0.47133201980316647,-0.45697280976109356,0.9247676379629661,-0.6004084279208932,0.9999327169447293,-0.3002042139604466,0.3002042139604466,0.6004084279208932,1,0.42455287086441806,1.0,1.0,0.0,0.0
8300,0.29713575496734856,0.4162660450229063,-0.5761630431985278,-0.3852933332540856,0.9979020476642937,0.1926466666270428,-0.1926466666270428,-0.3852933332540856,-1,0.27244352868993227,1.0,0.0,1.0,0.0
8301,0.22595545769239644,0.08637761842602787,-0.8409428918660885,-0.39136505259971993,0.9980959017744999,0.19568252629985997,-0.19568252629985997,-0.39136505259971993,-1,0.2767368826126918,1.0,0.0,1.0,0.0
8302,0.18516367157681024,-0.39521919683670903,0.4989489067006343,-0.7693317751141535,0.999995490448754,-0.38466588755707676,0.38466588755707676,0.7693317751141535,1,0.5439997151655019,1.0,0.0,0.0,0.0
8303,-0.7330231359609731,-0.6224385328450666,-0.5024292173693214,-0.303013820485228,0.9922187077239502,0.151506910242614,-0.151506910242614,-0.303013820485228,-1,0.21426312725834792,1.0,1.0,1.0,0.0
8304,-0.2965596754378544,-0.7177939813205649,0.8534209830707837,-0.9646552889534943,0.9999998018982047,-0.48232764447674714,0.48232764447674714,0.9646552889534943,1,0.6821142963264842,1.0,1.0,0.0,0.0
8305,0.540747065558949,-0.726625007009588,0.3415152255372673,-1.2988872981058042,0.9999999990572281,-0.6494436490529021,0.6494436490529021,1.2988872981058042,1,0.9184520164876868,1.0,1.0,0.0,0.0
8306,0.5001842983064242,-0.6494769137217351,0.7111169047221613,-1.5507781167503205,0.9999999999832472,-0.7753890583751603,0.7753890583751603,1.5507781167503205,1,1.096565722469855,1.0,0.0,0.0,0.0
8307,-0.5065337560531857,-0.589387217445501,0.7128725790473596,-0.4857260404396749,0.9995786463653004,-0.24286302021983744,0.24286302021983744,0.4857260404396749,1,0.34346017699378534,1.0,0.0,0.0,0.0
8308,0.08347785487151982,-0.7400991987976123,0.5683993863394328,-1.0819764400085647,0.9999999696849962,-0.5409882200042824,0.5409882200042824,1.0819764400085647,1,0.7650728778141358,1.0,1.0,0.0,0.0
8309,-0.3135223325942337,0.41681315987533374,0.37894157242948157,-0.04139392004008585,0.6597774728416976,0.020696960020042926,-0.020696960020042926,-0.04139392004008585,-1,0.029269921560238433,1.0,0.0,1.0,0.0
8310,0.27738292861135916,0.5203835792453781,0.7487890797357837,-0.1957884291017647,0.9582182074237994,-0.09789421455088235,0.09789421455088235,0.1957884291017647,1,0.1384433258957194,1.0,0.0,0.0,0.0
8311,-0.5928504409878945,0.4683768719992121,-0.39296091051614634,-1.144188223503253,0.999999988796186,0.5720941117516265,-0.5720941117516265,-1.144188223503253,-1,0.8090632517929393,1.0,0.0,1.0,0.0
8312,-0.30246033592842747,0.20973282734428111,0.09811036254016403,-0.10408280073254456,0.8409515013383222,0.05204140036627228,-0.05204140036627228,-0.10408280073254456,-1,0.07359765420287041,1.0,1.0,1.0,0.0
8313,-0.4624881761304141,-0.07623755246510477,-0.3706609586019949,-0.44691158226730426,0.9992162099866578,0.22345579113365213,-0.22345579113365213,-0.44691158226730426,-1,0.31601421041202044,1.0,1.0,1.0,0.0
8314,-0.5655335245033011,-0.14557806366398474,0.041771425146386654,-0.06818403569292969,0.7485595487676797,0.034092017846464845,-0.034092017846464845,-0.06818403569292969,-1,0.04821339400713618,1.0,1.0,1.0,0.0
8315,-0.11830824257231132,-0.39089437006428296,0.20021680863252067,-0.16280293612449231,0.931172872210831,-0.08140146806224616,0.08140146806224616,0.16280293612449231,1,0.11511906013070886,1.0,0.0,0.0,0.0
8316,-0.11279010206353846,0.09015734363530759,-0.665554751438159,-0.558502197137005,0.99986845567714,0.2792510985685025,-0.2792510985685025,-0.558502197137005,-1,0.39492069090316223,1.0,0.0,1.0,0.0
8317,-0.4386733972212636,0.678642987495548,0.6386973916674556,-0.16861899304935585,0.9369028438528287,0.08430949652467792,-0.08430949652467792,-0.16861899304935585,-1,0.11923163342204685,1.0,0.0,1.0,0.0
8318,-0.5843540960813651,-0.07416350499281577,-0.3138744514277878,-0.5140650425163371,0.9997322102782715,0.25703252125816856,-0.25703252125816856,-0.5140650425163371,-1,0.36349887753425286,1.0,1.0,1.0,0.0
8319,-0.23216631824813572,0.07346642050647645,-0.05644432059980953,-0.052077059354421695,0.6970380857651095,0.026038529677210848,-0.026038529677210848,-0.052077059354421695,-1,0.03682404181376591,1.0,1.0,1.0,0.0
8320,-0.6159525220469153,0.3587664088271669,-0.16828405048639494,-0.8330029813604771,0.9999983718226029,0.41650149068023856,-0.41650149068023856,-0.8330029813604771,-1,0.5890220568686046,1.0,0.0,1.0,0.0
8321,0.5399562162943858,-0.06425918496806049,0.23648174939336597,-0.5306971506558122,0.9997947659793106,-0.2653485753279061,0.2653485753279061,0.5306971506558122,1,0.3752595539851037,1.0,0.0,0.0,0.0
8322,-0.0925730521205359,-0.1242322331802872,-0.602971486081618,-0.2613123050218667,0.9849467976865587,0.13065615251093335,-0.13065615251093335,-0.2613123050218667,-1,0.18477570288844947,1.0,0.0,1.0,0.0
8323,0.4031180369235907,-0.06941611294306649,-0.8397243745280466,-0.0571902246613894,0.7140311284675759,0.0285951123306947,-0.0285951123306947,-0.0571902246613894,-1,0.040439595675650565,1.0,1.0,1.0,0.0
8324,-0.5407911288192799,-0.2455158746411643,-0.17312584525437125,-0.15840109943248687,0.9265196745163155,0.07920054971624343,-0.07920054971624343,-0.15840109943248687,-1,0.11200649155611606,1.0,0.0,1.0,0.0
8325,0.43769869677840223,-0.0297290542277715,0.21616198588063806,-0.3735897368868118,0.997471092533025,-0.1867948684434059,0.1867948684434059,0.3735897368868118,1,0.2641678363343627,1.0,1.0,0.0,0.0
8326,0.5904216336964567,-0.5362552530942158,-0.23167458853253076,-0.585002298258142,0.9999139104793531,-0.292501149129071,0.292501149129071,0.585002298258142,1,0.4136590921080474,1.0,0.0,0.0,0.0
8327,-0.325407542440256,0.4521228738102254,0.03556260659714128,-0.4319678096533402,0.9990047143093824,0.2159839048266701,-0.2159839048266701,-0.4319678096533402,-1,0.30544736746017664,1.0,0.0,1.0,0.0
8328,-0.6461905078160335,0.18977963241323492,0.14306504217104887,-0.38290509805821954,0.9978205079622067,0.19145254902910977,-0.19145254902910977,-0.38290509805821954,-1,0.27075479138786696,1.0,1.0,1.0,0.0
8329,-0.4882946392141598,-0.46580979178918447,-0.7917864272314705,-0.5042712746564457,0.9996867953190017,0.25213563732822286,-0.25213563732822286,-0.5042712746564457,-1,0.3565736378671568,1.0,1.0,1.0,0.0
8330,0.693939813725234,-0.4442870512710944,0.8364628770805396,-1.6646897420768678,0.9999999999972926,-0.8323448710384339,0.8323448710384339,1.6646897420768678,1,1.177113405194238,1.0,0.0,0.0,0.0
8331,0.6669058252539104,0.028921801080735055,0.33512834971272065,-0.663112373885896,0.9999753275335558,-0.331556186942948,0.331556186942948,0.663112373885896,1,0.4688912562634263,1.0,1.0,0.0,0.0
8332,-0.3651940816509822,0.6588586343161424,0.13884813656744943,-0.5752045793996752,0.9998993009280769,0.2876022896998376,-0.2876022896998376,-0.5752045793996752,-1,0.40673105866306625,1.0,0.0,1.0,0.0
8333,0.35307348589405385,-0.34276088115713554,0.9360057796914634,-1.3218401467426526,0.999999999346999,-0.6609200733713263,0.6609200733713263,1.3218401467426526,1,0.9346821314063507,1.0,0.0,0.0,0.0
8334,-0.44014677055392476,0.26913684186523046,-0.5400121228136949,-0.9392957352328501,0.9999997027618184,0.4696478676164251,-0.4696478676164251,-0.9392957352328501,-1,0.6641823839227522,1.0,1.0,1.0,0.0
8335,0.36484583212068555,0.2808665815354856,-0.8911814402508899,-0.4972021896656899,0.999649302242053,0.24860109483284495,-0.24860109483284495,-0.4972021896656899,-1,0.3515750399334093,1.0,1.0,1.0,0.0
8336,-0.6642087308899688,0.1566162249597609,-0.9054728396368881,-1.4162977954866176,0.9999999998559361,0.7081488977433088,-0.7081488977433088,-1.4162977954866176,-1,1.0014737753681453,1.0,1.0,1.0,0.0
8337,0.34226872199113845,-0.5255537085128642,0.26373429404447,-0.8215567245484725,0.9999980445878105,-0.41077836227423625,0.41077836227423625,0.8215567245484725,1,0.5809283310576334,1.0,0.0,0.0,0.0
8338,0.6270124155832626,0.26614333566206994,-0.6733213802155875,-0.00245230029439486,0.5098079429105818,0.00122615014719743,-0.00122615014719743,-0.00245230029439486,-1,0.0017340381676723725,1.0,1.0,1.0,0.0
8339,-0.36602249891450295,0.36043247656282174,-0.47132265881307106,-0.8877776342903956,0.9999993222198245,0.4438888171451978,-0.4438888171451978,-0.8877776342903956,-1,0.6277535853924896,1.0,1.0,1.0,0.0
8340,0.6556571468800896,0.6353339165704388,0.4088166576359993,-0.11913988794565006,0.870595939845406,-0.05956994397282503,0.05956994397282503,0.11913988794565006,1,0.08424462267617457,1.0,1.0,0.0,0.0
8341,0.67743036013618,-0.599255027776467,-0.378845458874411,-0.5878399290382359,0.9999177314067891,-0.29391996451911795,0.29391996451911795,0.5878399290382359,1,0.41566560007515546,1.0,0.0,0.0,0.0
8342,0.6300646393559997,-0.3060340099319491,-0.11965320673949653,-0.5064454425484524,0.9996975001046468,-0.2532227212742262,0.2532227212742262,0.5064454425484524,1,0.3581110067270327,1.0,0.0,0.0,0.0
8343,0.6658349789943605,0.6248024957068237,0.7651246259456863,-0.49615710923322315,0.9996433909307856,-0.24807855461661157,0.24807855461661157,0.49615710923322315,1,0.3508360564727267,1.0,1.0,0.0,0.0
8344,-0.5591421951169445,0.646053435368589,0.01802304408154054,-0.8771725864039928,0.9999991968803943,0.4385862932019964,-0.4385862932019964,-0.8771725864039928,-1,0.6202546841172061,1.0,1.0,1.0,0.0
8345,-0.11391700778288949,-0.17566769447151565,0.7086222042633972,-0.46037289095202333,0.9993679856569533,-0.23018644547601166,0.23018644547601166,0.46037289095202333,1,0.3255327930666307,1.0,1.0,0.0,0.0
8346,0.08555957894458355,0.27190146939196125,-0.6228288427766887,-0.4991707332240664,0.9996601722264628,0.2495853666120332,-0.2495853666120332,-0.4991707332240664,-1,0.3529670104325984,1.0,1.0,1.0,0.0
8347,0.14903177190704153,0.21584327455905472,-0.9303912531953572,-0.6872027558473703,0.9999832189599067,0.34360137792368517,-0.34360137792368517,-0.6872027558473703,-1,0.485925728709759,1.0,0.0,1.0,0.0
8348,-0.22782677108037142,0.16312445724039526,-0.5565771327839478,-0.6375283611047144,0.9999628479248782,0.3187641805523572,-0.3187641805523572,-0.6375283611047144,-1,0.45080062733588955,1.0,1.0,1.0,0.0
8349,-0.12171815988866341,-0.23624318914434372,0.305638251886581,-0.11016328114226132,0.8535365553213234,-0.05508164057113066,0.05508164057113066,0.11016328114226132,1,0.0778972031334531,1.0,1.0,0.0,0.0
8350,0.33037032551758405,-0.3980942018649317,0.283587607534562,-0.7020521349170776,0.9999867676688176,-0.3510260674585388,0.3510260674585388,0.7020521349170776,1,0.49642582534635854,1.0,1.0,0.0,0.0
8351,0.14738024564154673,0.6744379775489797,-0.3881496557642157,-0.6052073876716486,0.9999376894942765,0.3026036938358243,-0.3026036938358243,-0.6052073876716486,-1,0.4279462478468185,1.0,0.0,1.0,0.0
8352,-0.46126550735113453,0.3188797924807052,-0.23762278730412612,-0.7077680871359657,0.9999879241319175,0.35388404356798286,-0.35388404356798286,-0.7077680871359657,-1,0.5004676139212726,1.0,1.0,1.0,0.0
8353,0.09213970039581831,0.19934277574709203,0.7265851430433874,-0.3093820676921137,0.9929672025862624,-0.15469103384605684,0.15469103384605684,0.3093820676921137,1,0.21876615804260907,1.0,1.0,0.0,0.0
8354,-0.34102255647976343,0.7289633659295294,-0.7215610893618879,-1.4815470117711809,0.9999999999492826,0.7407735058855904,-0.7407735058855904,-1.4815470117711809,-1,1.0476119386700677,1.0,1.0,1.0,0.0
8355,-0.04165014979779458,-0.35668447798191333,-0.8599743262464088,-0.23493999806229,0.9772246993107183,0.117469999031145,-0.117469999031145,-0.23493999806229,-1,0.16612766580179958,1.0,0.0,1.0,0.0
8356,-0.04947250027060024,-0.5151480409448712,0.006562347004116509,-0.16223788767838748,0.9305911858144784,-0.08111894383919374,0.08111894383919374,0.16223788767838748,1,0.11471951054276922,1.0,1.0,0.0,0.0
8357,-0.2624259270848183,-0.2584804740411049,-0.7395000380140904,-0.4334454910578038,0.9990279471499715,0.2167227455289019,-0.2167227455289019,-0.4334454910578038,-1,0.3064922460017061,1.0,1.0,1.0,0.0
8358,0.6108203285696738,-0.4731514377092545,0.2883480282320008,-1.062319794510929,0.9999999584810859,-0.5311598972554645,0.5311598972554645,1.062319794510929,1,0.7511735304873777,1.0,0.0,0.0,0.0
8359,-0.10483521293670184,0.6434187568183265,-0.37516133841534316,-0.8134153081703714,0.9999977725367102,0.4067076540851857,-0.4067076540851857,-0.8134153081703714,-1,0.575171480328215,1.0,0.0,1.0,0.0
8360,0.03337962941714423,0.6659203492749559,-0.4844972613269371,-0.8070379811847488,0.9999975332527196,0.4035189905923744,-0.4035189905923744,-0.8070379811847488,-1,0.5706620291708372,1.0,0.0,1.0,0.0
8361,0.6238141960762924,-0.06104808992850963,0.3997633915460408,-0.7746256775508429,0.9999958566875615,-0.38731283877542144,0.38731283877542144,0.7746256775508429,1,0.547743069477425,1.0,1.0,0.0,0.0
8362,-0.18132232046496233,-0.33117628254488163,-0.5014395966383786,-0.04158563455845926,0.6604656850874348,0.02079281727922963,-0.02079281727922963,-0.04158563455845926,-1,0.029405484196232182,1.0,0.0,1.0,0.0
8363,-0.7018020470735823,0.7467311486183639,-0.40154175055723007,-1.540074946249176,0.9999999999801179,0.770037473124588,-0.770037473124588,-1.540074946249176,-1,1.0889974380283,1.0,1.0,1.0,0.0
8364,-0.017761781555557188,0.04006932747293268,0.37410086889926175,-0.006269759870771885,0.5250580290688873,-0.0031348799353859425,0.0031348799353859425,0.006269759870771885,1,0.004433389721034091,1.0,1.0,0.0,0.0
8365,0.7236022144037026,0.268041901747631,0.8870807768298936,-1.0326410894859652,0.9999999332463927,-0.5163205447429826,0.5163205447429826,1.0326410894859652,1,0.7301875169073905,1.0,0.0,0.0,0.0
8366,0.05042128715827454,0.6082046622053117,-0.18174022565811898,-0.4295236007051561,0.998965061304993,0.21476180035257805,-0.21476180035257805,-0.4295236007051561,-1,0.3037190507382788,1.0,1.0,1.0,0.0
8367,-0.6676054876219203,0.14861156159478583,-0.8947975401728043,-1.4010145893895105,0.9999999998160272,0.7005072946947553,-0.7005072946947553,-1.4010145893895105,-1,0.9906669166986093,1.0,0.0,1.0,0.0
8368,-0.7499784147258756,-0.041748864728358814,-0.7155903295359889,-1.1138198795335055,0.9999999817867792,0.5569099397667527,-0.5569099397667527,-1.1138198795335055,-1,0.7875895898385252,1.0,1.0,1.0,0.0
8369,-0.5090548897884919,-0.6569818309779492,0.733558144212135,-0.5714850854015923,0.9998931268825382,-0.28574254270079613,0.28574254270079613,0.5714850854015923,1,0.4041009792344391,1.0,0.0,0.0,0.0
8370,-0.5037524249527234,-0.3493943636579421,0.5583929323677357,-0.09403487107295433,0.8182532925994812,-0.047017435536477165,0.047017435536477165,0.09403487107295433,1,0.06649269500368872,1.0,0.0,0.0,0.0
8371,0.3291579632987869,0.285558736622773,0.6317134921274341,-0.365312718803448,0.9971140283585967,-0.182656359401724,0.182656359401724,0.365312718803448,1,0.25831510071961244,1.0,1.0,0.0,0.0
8372,-0.18520412700471356,-0.4729057828915645,0.6447946785311449,-0.6224963344179959,0.9999527467255113,-0.31124816720899795,0.31124816720899795,0.6224963344179959,1,0.44017137933073375,1.0,0.0,0.0,0.0
8373,-0.40254465095461917,-0.1402903940751461,-0.9207186855674744,-0.8729729424469475,0.9999991410610066,0.4364864712234737,-0.4364864712234737,-0.8729729424469475,-1,0.6172850873966103,1.0,0.0,1.0,0.0
8374,0.6345344411298297,0.6342421727316299,0.4048555040612125,-0.09514777245941236,0.8208863806993283,-0.04757388622970618,0.04757388622970618,0.09514777245941236,1,0.0672796351208451,1.0,0.0,0.0,0.0
8375,0.49511994896962386,0.46609996287929434,-0.7775911834357321,-0.43857119734540256,0.9991044165407021,0.21928559867270128,-0.21928559867270128,-0.43857119734540256,-1,0.31011666767603774,1.0,0.0,1.0,0.0
8376,-0.1388567995714558,0.5196339462394504,-0.6485833607301792,-0.9970741065410853,0.9999998820713224,0.49853705327054265,-0.49853705327054265,-0.9970741065410853,-1,0.7050378620807196,1.0,1.0,1.0,0.0
8377,0.7434933989993091,0.1716702117931861,0.6833673644931206,-0.9451905516992436,0.9999997295149742,-0.4725952758496218,0.4725952758496218,0.9451905516992436,1,0.6683506486199892,1.0,1.0,0.0,0.0
8378,-0.07046557770071749,-0.5910325473262894,0.5989200335151252,-0.8094870031406971,0.9999976280411429,-0.40474350157034855,0.40474350157034855,0.8094870031406971,1,0.572393749203163,1.0,1.0,0.0,0.0
8379,0.37038083006724,0.2059896477640284,0.24380520007437534,-0.09819638237758693,0.8279463652740432,-0.049098191188793466,0.049098191188793466,0.09819638237758693,1,0.06943532786717892,1.0,0.0,0.0,0.0
8380,0.723530373333334,-0.467796058969925,0.10840709427264428,-0.9897335265759033,0.9999998673745116,-0.49486676328795165,0.49486676328795165,0.9897335265759033,1,0.6998472882094973,1.0,1.0,0.0,0.0
8381,-0.3936964893092047,0.47424063097992497,0.4031355468405786,-0.1548015734485511,0.9225011249911058,0.07740078672427556,-0.07740078672427556,-0.1548015734485511,-1,0.10946124232381789,1.0,1.0,1.0,0.0
8382,0.19716913090437282,0.4055070917549046,0.8733176287783926,-0.3549796679278608,0.9965969511861232,-0.1774898339639304,0.1774898339639304,0.3549796679278608,1,0.25100853037513915,1.0,1.0,0.0,0.0
8383,0.6737279467433557,-0.6485805634725759,-0.35070913027086403,-0.6615993799450675,0.99997472299216,-0.33079968997253373,0.33079968997253373,0.6615993799450675,1,0.46782140798797234,1.0,1.0,0.0,0.0
8384,-0.5556377683164953,0.54524103496759,-0.8806420371501652,-1.6715208404342503,0.9999999999975728,0.8357604202171252,-0.8357604202171252,-1.6715208404342503,-1,1.1819437211656956,1.0,0.0,1.0,0.0
8385,0.08039085247727096,-0.4469388459577692,0.45808362040585093,-0.6754133188408911,0.999979735366153,-0.33770665942044553,0.33770665942044553,0.6754133188408911,1,0.4775893378561058,1.0,0.0,0.0,0.0
8386,-0.051717770388827855,0.6592780946386361,-0.01011222017246105,-0.411108085199925,0.9986109280279556,0.2055540425999625,-0.2055540425999625,-0.411108085199925,-1,0.2906973148454839,1.0,1.0,1.0,0.0
8387,-0.4903052731878703,-0.6885878557177301,-0.6559148685297302,-0.1476322859998705,0.9138925111739754,0.07381614299993525,-0.07381614299993525,-0.1476322859998705,-1,0.10439179055258023,1.0,1.0,1.0,0.0
8388,0.3311930317433376,0.209517301622677,0.7508079275523316,-0.5624836576729921,0.9998765731589058,-0.28124182883649607,0.28124182883649607,0.5624836576729921,1,0.39773600864718534,1.0,0.0,0.0,0.0
8389,-0.6046253669938451,-0.44268338968204696,-0.23108293676828295,-0.08302491408008106,0.7905756252619074,0.04151245704004053,-0.04151245704004053,-0.08302491408008106,-1,0.058707479753455784,1.0,0.0,1.0,0.0
8390,-0.39447465499594453,-0.5628309986699359,0.6574969359029179,-0.5158532795769093,0.9997397616836473,-0.25792663978845465,0.25792663978845465,0.5158532795769093,1,0.3647633520861525,1.0,1.0,0.0,0.0
8391,-0.3684744298704483,0.06980263801307529,-0.5439369251971415,-0.6722139930806652,0.9999786710492606,0.3361069965403326,-0.3361069965403326,-0.6722139930806652,-1,0.4753270729158253,1.0,1.0,1.0,0.0
8392,0.5314876105921975,0.6092259096576114,0.6125980762783114,-0.22485977721289757,0.9733448597139687,-0.11242988860644879,0.11242988860644879,0.22485977721289757,1,0.15899987328333617,1.0,0.0,0.0,0.0
8393,0.7008152576218509,0.7006051214798772,-0.40734412877771575,-0.09713399263574202,0.8255114315582792,0.04856699631787101,-0.04856699631787101,-0.09713399263574202,-1,0.06868410487645735,1.0,1.0,1.0,0.0
8394,-0.2528286201049481,0.06853158216837585,-0.8387455281975508,-0.8501057304708746,0.9999987616032098,0.4250528652354373,-0.4250528652354373,-0.8501057304708746,-1,0.6011155267414988,1.0,0.0,1.0,0.0
8395,-0.6940592798782943,-0.3160826398291971,-0.3886223515061705,-0.4565989915552678,0.9993286738117361,0.2282994957776339,-0.2282994957776339,-0.4565989915552678,-1,0.322864243211669,1.0,0.0,1.0,0.0
8396,0.27731857798752535,-0.35123191515627555,-0.24043492545395417,-0.07811556768984668,0.7772737356327674,-0.03905778384492334,0.03905778384492334,0.07811556768984668,1,0.05523604762972736,1.0,1.0,0.0,0.0
8397,-0.6518177300896892,-0.743920934352031,-0.8461272912164977,-0.4440240869541559,0.9991791798613548,0.22201204347707795,-0.22201204347707795,-0.4440240869541559,-1,0.3139724428954489,1.0,1.0,1.0,0.0
8398,0.4401711191687776,-0.6223989451806569,0.45019582600861474,-1.2027658903580492,0.9999999956113943,-0.6013829451790246,0.6013829451790246,1.2027658903580492,1,0.8504839172520521,1.0,0.0,0.0,0.0
8399,0.2636851833243492,-0.012407134016075627,0.5548967579047828,-0.5209890752452075,0.9997602862240238,-0.2604945376226038,0.2604945376226038,0.5209890752452075,1,0.3683949080299947,1.0,0.0,0.0,0.0
